selling_price,km_driven,transmission,owner,mileage,engine,max_power,seats,age,seller_type_Individual,seller_type_Trustmark Dealer,fuel_Diesel,fuel_LPG,fuel_Petrol,brand_Ashok,brand_Audi,brand_BMW,brand_Chevrolet,brand_Daewoo,brand_Datsun,brand_Fiat,brand_Force,brand_Ford,brand_Honda,brand_Hyundai,brand_Isuzu,brand_Jaguar,brand_Jeep,brand_Kia,brand_Land,brand_Lexus,brand_MG,brand_Mahindra,brand_Maruti,brand_Mercedes-Benz,brand_Mitsubishi,brand_Nissan,brand_Opel,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,brand_Volvo
1227000,-1.1307066410199547,1,0,-0.3766604615927898,0.13049682764781784,0.8862392488651465,5.0,-1.3036618325724867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755000,-0.7031695336462763,0,0,0.7122960946686367,0.3102067243996153,1.1609056520139103,5.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215000,0.8892920174834555,0,0,0.12748609223194465,-0.07669811213660742,-0.6760834112470878,5.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735000,2.2945084755727843,0,1,-1.6874415015370994,2.23838820484243,0.3948635735072664,7.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
190000,0.011031731177625048,0,1,0.07959216961859455,-0.7384533789991086,-0.6745084892106845,5.0,1.8015537759842855,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365000,0.20073595301968444,0,1,-1.6395475789237497,2.23838820484243,0.3507657564879693,8.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
675000,-0.7923129527063181,0,0,-0.20020916775413294,-0.4995449280231896,-0.024065688176054416,5.0,-1.0448938651927555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438999,0.20424899416490777,0,0,0.9845352337339929,-0.395947458130977,-0.4870927668786724,5.0,-0.009821995673831557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550000,2.997116704617449,0,0,0.1224446266936974,0.054384400788233055,0.5996034382397165,7.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
409999,-0.6037504692364563,0,0,-0.09937985698918551,-0.5037733961820554,-0.1154111662874554,5.0,0.24894597170589947,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350000,-0.9550545837587885,0,0,1.4307049338688838,-1.3452385597963539,-1.1391104899497058,5.0,-1.3036618325724867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135000,-0.35783758907082375,0,2,1.4987647186352226,-1.0555884909140452,-1.003667194819008,5.0,0.5077139390856305,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490000,-0.21907246383450255,0,1,-1.4656170178542163,2.024850562819706,1.8374921588528381,8.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
520000,0.011031731177625048,0,1,1.4382671321762541,-0.395947458130977,-0.4870927668786724,5.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
315000,1.9432043610504521,0,0,-0.04896520160671224,-0.395947458130977,-0.49024261095147914,5.0,1.0252498738450926,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235000,-0.34027238334470716,0,0,-0.1245871846804226,-0.9245059779892046,-0.7359304486304196,5.0,1.0252498738450926,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80500,-0.34027238334470716,0,2,-1.5866121907721527,0.12626835948895201,0.1428760476827125,5.0,2.3190897107437474,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375000,0.33071847539294735,0,0,0.9341205783515196,-0.395947458130977,-0.4889826733223566,5.0,0.24894597170589947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189000,0.41503146287830706,0,1,-0.8555996877262873,-0.5037733961820554,-0.1406099188699107,5.0,2.0603217433640166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550000,0.8892920174834555,0,0,1.5895110983236749,0.13261106172725076,0.28776887503183085,5.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,0.7136399602222895,0,1,-0.42707511697526307,-0.07669811213660742,-0.6760834112470878,5.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650000,-0.34027238334470716,1,1,1.7886489870844446,-0.395947458130977,-0.4870927668786724,5.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
480000,0.18668378843879116,0,0,0.9845352337339929,-0.395947458130977,-0.4870927668786724,5.0,0.24894597170589947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700000,-0.5159244406058733,0,0,0.7677522155893572,-0.08304081437490615,-0.0231207349542123,5.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650000,0.7136399602222895,0,2,0.3215825154544673,-0.395947458130977,-0.022175781732370187,7.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1300000,-0.3754027947969404,0,1,0.044301910850863886,0.3102067243996153,1.1571258391265422,5.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350000,0.4852922857827735,1,0,-0.6388166695816515,1.1263010790607189,1.5297523929396013,5.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000000,-0.16462032608354105,1,0,0.6694436375935339,0.13261106172725076,0.6027532823125232,5.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1080000,-0.9936980363562451,1,0,-0.42707511697526307,0.12838259356838494,0.5051081160555088,5.0,-1.0448938651927555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170000,-0.5159244406058733,0,0,0.40476669683554894,-1.3135250486048602,-1.079263452566374,5.0,0.5077139390856305,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610000,-0.35783758907082375,0,0,2.2449016182958292,-0.395947458130977,-0.4870927668786724,5.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350000,-0.7794025264976224,0,0,-0.2506238231366062,-0.5037733961820554,-0.1154111662874554,5.0,-0.009821995673831557,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260000,-0.076794297452958,0,1,0.8181668709718305,-1.3515812620346528,-1.3281011343181213,5.0,-0.5273579304332936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700000,-0.8672285551282055,0,0,0.22831540299689118,-0.395947458130977,0.07042963400815332,5.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678000,-0.9199241723065553,0,0,-0.1800433056011431,-0.9223917439097717,-0.45559432615060313,5.0,-1.0448938651927555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
800000,-0.9550545837587885,0,0,1.0475535529620847,-0.395947458130977,-0.03036537632166835,5.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400000,0.8892920174834555,0,1,1.032429156347343,-0.1506963049167593,-0.7063219143460341,5.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300000,-0.35783758907082375,0,0,-0.2506238231366062,-0.5037733961820554,-0.2981021225102569,5.0,1.0252498738450926,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,-0.709141703593156,0,0,-0.22541649544536912,-0.5037733961820554,-0.24045997597789026,5.0,-0.5273579304332936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000,-0.2524463547141241,1,0,0.02917751423612128,0.054384400788233055,0.5996034382397165,5.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300000,-0.5159244406058733,0,0,1.1231755360357951,-0.9245059779892046,-0.7060069299387537,5.0,-0.2685899630535626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350000,0.8892920174834555,0,1,-0.628733738505157,0.13049682764781784,0.8988386251563744,5.0,1.0252498738450926,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892000,-1.0428806123893715,0,0,1.211401182955124,-0.395947458130977,-0.03036537632166835,5.0,-1.3036618325724867,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285000,0.011031731177625048,0,1,0.203108075305655,-0.395947458130977,0.079879166226574,5.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,-0.16462032608354105,0,0,-0.07417252929794932,-0.7384533789991086,-0.6745084892106845,5.0,0.5077139390856305,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,0.36233584569995725,0,0,2.1667589024529956,-0.395947458130977,-0.03036537632166835,5.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
750000,0.36233584569995725,0,0,1.211401182955124,-0.395947458130977,-0.03036537632166835,5.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270000,-0.6037504692364563,0,0,0.8181668709718305,-1.3515812620346528,-1.3281011343181213,5.0,-0.5273579304332936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
560000,0.36233584569995725,0,0,0.3215825154544673,-0.395947458130977,-0.02091584410324767,7.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300000,-0.5159244406058733,0,1,-0.39682632374577875,-0.7384533789991086,-0.8619242115426964,5.0,0.5077139390856305,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,-0.5159244406058733,0,1,-0.39682632374577875,-0.7384533789991086,-0.8619242115426964,5.0,0.5077139390856305,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570000,-0.8672285551282055,0,0,-0.14979451237165967,-0.5037733961820554,-0.23951502275604816,5.0,-1.0448938651927555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,0.18668378843879116,0,0,0.8912681212764176,-0.08304081437490615,-0.6445849705190186,5.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260000,0.5204226972350068,0,1,-1.006843653873708,0.3186636607173469,0.43581154645375636,5.0,0.5077139390856305,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
600000,-1.0867936267046632,1,0,0.4324947572959092,-0.5037733961820554,-0.2414049291997324,5.0,-1.3036618325724867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000,-0.16462032608354105,0,0,1.1105718721901765,-1.7152295236971133,-1.6374158222677613,4.0,-0.2685899630535626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300000,-0.50187227602498,0,0,0.40476669683554894,-1.3135250486048602,-1.079263452566374,5.0,-0.5273579304332936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,0.011031731177625048,0,0,-0.4850519706651077,-0.5122303324997871,-0.024065688176054416,5.0,-0.2685899630535626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
400000,0.5379879029611233,0,0,-0.3388494700559351,-0.5016591621026225,-0.23510524105411845,5.0,-0.5273579304332936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
550000,-1.0676826828746482,0,0,0.6316326460566791,-0.5037733961820554,-0.2414049291997324,5.0,-0.5273579304332936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200000,-0.5159244406058733,0,0,1.5390964429412015,0.13261106172725076,0.2657199665221827,5.0,-1.3036618325724867,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,-0.16462032608354105,0,0,1.5970732966310452,0.13261106172725076,0.3003682513230587,5.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93000,0.18668378843879116,0,2,-0.9060143431087609,-0.2902357541593314,-0.1406099188699107,5.0,2.3190897107437474,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500000,0.7136399602222895,0,0,1.639925753706148,0.13261106172725076,0.28776887503183085,5.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670000,1.4162481892669538,0,0,1.032429156347343,-0.1506963049167593,-0.7060069299387537,5.0,-1.0448938651927555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
750000,0.8892920174834555,0,1,-1.6874415015370994,2.23838820484243,0.3948635735072664,7.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
370000,-0.6915764978670393,0,0,1.1231755360357951,-0.9245059779892046,-0.7060069299387537,5.0,-0.7861258978130246,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100000,0.011031731177625048,0,1,-0.8555996877262873,-1.3515812620346528,-1.6525350738172344,4.0,0.5077139390856305,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425000,-0.34027238334470716,0,0,0.07959216961859455,-0.7384533789991086,-0.6745084892106845,5.0,-0.5273579304332936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370000,4.1388550768150285,0,3,-1.6874415015370994,2.23838820484243,0.3948635735072664,8.0,2.0603217433640166,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
229999,2.5052909442861835,0,2,-1.997491632139311,1.572404469821063,1.531957283790566,7.0,1.2840178412248235,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
850000,-0.6037504692364563,0,0,1.2668573038758444,-0.395947458130977,-0.03036537632166835,7.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
750000,-0.8320981436759722,0,0,0.3871215674516832,0.054384400788233055,-0.7705787334312956,5.0,-1.0448938651927555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235000,-0.34027238334470716,0,0,-2.2142746502839468,1.0840163974720607,0.016882284770435515,14.0,1.0252498738450926,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
700000,0.011031731177625048,0,0,1.5138891152499645,0.13261106172725076,0.28776887503183085,5.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,-0.2348811489880075,0,0,1.1357791998814135,-0.6665694202983895,-0.6130865297909494,5.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000,-0.34027238334470716,0,0,0.8711022591234279,-0.395947458130977,-0.4870927668786724,5.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610000,0.8892920174834555,0,0,0.41484962791204344,0.13261106172725076,0.4427412034139316,5.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
650000,0.8892920174834555,0,1,-1.6874415015370994,2.23838820484243,0.3948635735072664,8.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
800000,0.011031731177625048,0,0,1.5138891152499645,0.13261106172725076,0.28776887503183085,5.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,0.8892920174834555,0,0,-1.997491632139311,1.572404469821063,1.531957283790566,7.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160000,0.36233584569995725,0,0,1.3878524767937808,-0.08304081437490615,-0.6445849705190186,5.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1000000,0.011031731177625048,0,0,1.413059804485018,-0.395947458130977,-0.03036537632166835,5.0,-1.0448938651927555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700000,0.8892920174834555,0,1,0.3215825154544673,-0.395947458130977,-0.022175781732370187,7.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
590000,0.011031731177625048,0,1,1.5895110983236749,0.13261106172725076,0.28776887503183085,5.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,0.18668378843879116,0,1,-0.14979451237165967,-0.9245059779892046,-0.7044320079023504,5.0,3.0953936128829405,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
725000,0.5379879029611233,0,1,-0.25314455590573026,0.1220398913300862,0.33186669205112795,7.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1680000,1.53920462934977,0,0,-1.4656170178542163,2.024850562819706,1.8374921588528381,7.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
550000,-0.34027238334470716,0,0,1.7886489870844446,-0.395947458130977,-0.4870927668786724,5.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240000,0.36233584569995725,0,1,0.9341205783515196,-0.395947458130977,-0.4889826733223566,5.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
667000,-0.076794297452958,0,0,-1.2337096030948385,1.6823446419515744,2.9777357132089444,7.0,0.24894597170589947,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670000,-0.34027238334470716,0,0,1.9676210136922256,0.13261106172725076,0.28776887503183085,5.0,-0.7861258978130246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550000,0.7136399602222895,0,0,1.7886489870844446,-0.395947458130977,-0.4870927668786724,5.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400000,-0.6915764978670393,0,0,0.9089132506602834,-0.9245059779892046,-0.7063219143460341,5.0,-0.2685899630535626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
545000,0.18668378843879116,0,1,0.7122960946686367,0.3102067243996153,1.1609056520139103,5.0,-0.009821995673831557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599000,0.011031731177625048,0,0,-0.875765549879277,-0.1316681982018631,0.1334265154642918,7.0,-0.2685899630535626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
725000,0.5379879029611233,0,0,0.4753472143710112,-0.08304081437490615,-0.024065688176054416,5.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525000,0.8892920174834555,0,1,-0.5279044277402105,0.13049682764781784,0.8767897166467258,5.0,-0.2685899630535626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204999,0.2745098170693742,0,1,0.40476669683554894,-0.395947458130977,-0.49024261095147914,5.0,0.7664819064653615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190000,0.7136399602222895,0,0,0.3795593691443119,-0.4995449280231896,-0.45559432615060313,5.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310000,-0.16462032608354105,0,3,1.1357791998814135,-0.6665694202983895,-0.6130865297909494,5.0,-0.2685899630535626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,0.36233584569995725,0,1,1.1357791998814135,-0.6665694202983895,-0.6130865297909494,5.0,-0.5273579304332936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204000,0.7136399602222895,0,2,0.35939350699132294,-0.9245059779892046,-0.7044320079023504,5.0,0.5077139390856305,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350000,-0.7794025264976224,0,0,0.203108075305655,-0.9245059779892046,-0.6745084892106845,5.0,-1.0448938651927555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000,0.5379879029611233,0,0,0.26360566176462275,0.34403446967054185,0.44526107867217707,5.0,0.24894597170589947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000,0.8892920174834555,0,1,0.12748609223194465,-0.07669811213660742,-0.6760834112470878,5.0,0.5077139390856305,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
